Offset,Hash,Original,Translation
932900,1615068992,孤鉄石１個の納品,고철석 1개 납품
932904,566535914,ブルック７頭の討伐,브루크 7마리 토벌
932908,1259789214,なし,없음
932912,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
932916,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
932920,1729447469,軽薄そうな研究員,경박해 보이는 연구원
932924,3075351278,"高地で最近新たな発見が
あったのを知っているかい？
これまで調査が行われていな
かった場所で、珍しい素材が
取れることがわかったのさ。
もし行ってみたいなら、
案内してあげてもいいけど…
くれぐれも、僕の調査の
邪魔はしないでくれよ？","고지에서 최근 새로운 발견이
있었다는 걸 알고 있나?
지금까지 조사가 이루어지지
않았던 장소에서, 진귀한
소재를 얻을 수 있다는 걸
알아냈지. 혹시 가보고
싶다면, 안내해 줘도
괜찮은데… 부디, 내 조사를
방해하지는 말아 줘?"
933248,4014966157,"≪Ｇ★１峡谷探索≫
峡谷の恵み","≪Ｇ★１협곡 탐색≫
협곡의 은혜"
933252,3434211134,大雷光虫７匹の討伐,대뇌광충 7마리 토벌
933256,1481395887,岩塩１個の納品,암염 1개 납품
933260,1259789214,なし,없음
933264,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
933268,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
933272,2351670267,料理人の男,요리사 남자
933276,2409864262,"料理に欠かせない、
塩を切らしちまったんだ！
峡谷へ岩塩を採りに行きたい
ところなんだが、大雷光虫が
邪魔して行くことができない。
奴らを追い払ってくれねえか。
ついでに岩塩も採ってきて
くれれば材料も確保できて
大助かりなんだがな。","요리에 빠질 수 없는, 소금이
다 떨어졌다니까! 협곡으로
암염을 채취하러 가고 싶은
참인데, 대뇌광충이 방해해서
갈 수가 없어. 그놈들을
쫓아내 주지 않겠나. 겸사겸사
암염도 캐 와 주면 재료도
확보돼서 큰 도움이 되겠는데
말이야."
933600,3847558239,"≪Ｇ★１峡谷探索≫
谷間に咲く花","≪Ｇ★１협곡 탐색≫
골짜기에 피는 꽃"
933604,1883056846,覇王樹５個の破壊,패왕수 5개 파괴
933608,4094605628,ゲネポス８頭の討伐,게네포스 8마리 토벌
933612,1259789214,なし,없음
933616,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
933620,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
933624,3067250652,ハンターズギルド,헌터즈 길드
933628,2926548986,"峡谷には覇王樹という植物が
生えています。この植物の
樹液は、様々な治療薬になる、
とても貴重なものです。
今回は樹液を採取するため、
協力していただける方を
募集させていただきます。","협곡에는 패왕수라는 식물이
자라고 있습니다. 이 식물의
수액은, 다양한 치료약이
되는, 매우 귀중한 것입니다.
이번에는 수액을 채집하기
위해, 협력해 주실 분을
모집하겠습니다."
933952,3795791860,"≪Ｇ★１峡谷探索≫
災禍の予兆","≪Ｇ★１협곡 탐색≫
재화의 징조"
933956,4087974395,ガブラス７頭の討伐,가브라스 7마리 토벌
933960,378536244,特産キノコ１個の納品,특산버섯 1개 납품
933964,1259789214,なし,없음
933968,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
933972,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
933976,3067250652,ハンターズギルド,헌터즈 길드
933980,2794487987,"峡谷の未調査地域付近で、
ガブラスが群れで飛んで
いるのが確認されました。
ガブラスの出現は災いの
前触れとも言われています。
ガブラスを討伐し、状況を
確認してきてください。","협곡의 미조사 지역 부근에서,
가브라스가 무리 지어 날고
있는 것이 확인되었습니다.
가브라스의 출현은 재앙의
전조라고도 합니다.
가브라스를 토벌하고, 상황을
확인하고 와 주십시오."
934304,1553656677,"≪Ｇ★１峡谷探索≫
滋養満点の卵","≪Ｇ★１협곡 탐색≫
자양 만점의 알"
934308,442398395,飛竜の卵２個の納品,비룡의 알 2개 납품
934312,4027440631,カンタロス１０匹の討伐,칸타로스 10마리 토벌
934316,1259789214,なし,없음
934320,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
934324,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
934328,1088461142,凄腕料理人,뛰어난 실력의 요리사
934332,1433078161,"滋養のある料理を作るために、
飛竜の卵が必要なんだ。
俺の料理を待っている皆の
ためにも、誰か峡谷の卵を
採って来てくれないか。
もし可能なら、同時に
カンタロスの討伐も頼みたい。
調理器具が傷んできたので、
その手入れに使いたいんだ。","자양분 있는 요리를 만들기
위해, 비룡의 알이
필요하다네. 내 요리를
기다리는 모두를 위해서라도,
누가 협곡의 알을 가져다주지
않겠나. 혹시 가능하다면,
동시에 칸타로스의 토벌도
부탁하고 싶네. 조리 기구가
상해 왔어서, 그 손질에 쓰고
싶거든."
934656,2763840422,"≪Ｇ★１古塔探索≫
世界一の虫を求めて","≪Ｇ★１고탑 탐색≫
세계 제일의 벌레를 찾아서"
934660,3784911324,ドスヘラクレス１匹の納品,도스 헤라클레스 1마리 납품
934664,3796357048,大雷光虫５匹の討伐,대뇌광충 5마리 토벌
934668,1259789214,なし,없음
934672,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
934676,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
934680,3086009321,虫取り好きの男,곤충 채집을 좋아하는 남자
934684,3463074681,"すごくいい虫取りスポットを
見つけたんだ！あまり人が
立ち入らない古塔なんだけど、
あの世界一強いと言われて
いる虫が取れるんだ！
君もぜひ行ってみるべきだと
思うよ。あ、行くときには
ちゃんと情報料として、例の
虫を１匹もらうからね。","엄청 좋은 곤충 채집 명당을
찾았어! 사람이 별로 드나들지
않는 고탑이긴한데, 그
세계에서 제일 강하다고 하는
벌레를 잡을 수 있거든! 너도
꼭 가봐야 한다고 생각해. 아,
갈 때는 제대로 정보료로, 그
벌레를 한 마리 받을 거니까."
935008,861177093,"≪Ｇ★１樹海探索≫
暗森に棲む奇面","≪Ｇ★１수해 탐색≫
어두운 숲에 사는 괴이한 가면"
935012,2548112924,チャチャブー８匹の討伐,챠챠브 8마리 토벌
935016,378536244,特産キノコ１個の納品,특산버섯 1개 납품
935020,1259789214,なし,없음
935024,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
935028,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
935032,487754350,満身創痍のハンター,만신창이인 헌터
935036,18084239,"未開の地の調査に向かった
俺たちの前に、またあいつが
現れたんだ…。
おれは命からがら逃げること
ができたが、まだ仲間が残さ
れているはずなんだ。
頼む。仲間を助けるために、
手を貸してくれ！","미개척지 조사를 위해 향했던
우리 앞에, 또 그 녀석이
나타났어…. 나는 간신히
목숨만 건져 도망칠 수
있었지만, 아직 동료가 남아
있을 거야. 부탁한다. 동료를
구하기 위해, 힘을 빌려줘!"
935360,1260967715,"≪Ｇ★１樹海探索≫
樹海の恵み","≪Ｇ★１수해 탐색≫
수해의 은혜"
935364,442398395,飛竜の卵２個の納品,비룡의 알 2개 납품
935368,4275447881,ランポス８頭の討伐,란포스 8마리 토벌
935372,1259789214,なし,없음
935376,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
935380,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
935384,2899130400,頑固な料理人,고집스러운 요리사
935388,432955087,"俺のこだわりの料理を完成
させるために、極上の卵が
必要だ。それもただの飛竜の
卵じゃあない。至高の素材を
集めて来てもらう必要がある。
聞けば樹海の未調査地域に、
飛竜の巣があるらしいじゃ
ねえか。ちょいとそこから、
飛竜の卵を取って来てくれ。","내가 심혈을 기울인 요리를
완성 시키기 위해, 최상급
알이 필요하다. 그것도 그냥
비룡의 알이 아니야. 최고의
소재를 모아와 줄 필요가
있지. 듣자하니 수해의 미조사
지역에, 비룡의 둥지가 있다지
않은가. 잠깐 거기서, 비룡의
알을 가져와 줘."
935712,2265724256,"≪Ｇ★１火山探索≫
火山の食糧事情","≪Ｇ★１화산 탐색≫
화산의 식량 사정"
935716,2506251963,アプケロス７頭の討伐,아프케로스 7마리 토벌
935720,1536942333,火薬岩２個の納品,화약암 2개 납품
935724,1259789214,なし,없음
935728,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
935732,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
935736,754581521,用心深い男,조심스러운 남자
935740,3296013996,"ちょっと保存してある食糧が
少なくなってきてしまってさ。
火山にいるアプケロスを
何頭か討伐してきてくれない
かな。あいつの肉や卵は、
いい食糧になるからね。
あとは着火用に使う火薬岩も
あると、嬉しいんだけどね。
まあ、余裕があれば頼むよ。","저장해 둔 식량이 조금
줄어들어서 말이야. 화산에
있는 아프케로스를 몇 마리
토벌해 오지 않겠 나. 그놈의
고기나 알은, 좋은 식량이
되니까 말이야. 그리고
착화용으로 쓰는 화약암 도
있으면, 좋겠는데. 뭐, 여유가
있으면 부탁할게."
936064,988776018,"≪Ｇ★１火山探索≫
赤き群れを追え","≪Ｇ★１화산 탐색≫
붉은 무리를 쫓아라"
936068,4248003858,イーオス８頭の討伐,이오스 8마리 토벌
936072,3464941368,大地の結晶２個の納品,대지의 결정 2개 납품
936076,1259789214,なし,없음
936080,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
936084,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
936088,3067250652,ハンターズギルド,헌터즈 길드
936092,2211435798,"火山でイーオスが暴れている
との報告が届いています。
既に何人かのハンターが
向かっていますが、
どうやら移動しているらしく、
なかなか発見できないでいる
ようです。やつらの足取りを
追って討伐をお願いします。","화산에서 이오스가 날뛰고
있다 는 보고가 들어와
있습니다. 이미 몇몇 헌터가
향하고 있습니다만, 아무래도
이동하고 있는 듯해서, 좀처럼
발견하지 못하고 있는
모양입니다. 그들의 발자취를
쫓아 토벌을 부탁드립니다."
936148,2999199406,"砂漠地帯にリオレイアが次々
と舞い降りていると、珍しい
報告が入りました！１頭でも
難敵となる女王を連続で狩猟
することは、かなりの困難と
なるでしょう！腕に自信のあ
る方や、レイアの素材が必要
な方もふるってご参加を！！","사막 지대에 리오레이아가
잇따라 내려오고 있다는,
진귀한 보고가 들어왔습니다!
한 마리라도 난적이 되는
여왕을 연속으로 사냥 하는
것은, 상당한 난관이
될 것입니다! 실력에 자신이
있는 분이나, 레이아의 소재가
필요 한 분도 분발해서 참가해
주세요!!"
936416,1133879494,"≪Ｇ★１火山探索≫
研究員の必需品","≪Ｇ★１화산 탐색≫
연구원의 필수품"
936420,2535741054,火薬草１個の納品,화약초 1개 납품
936424,922894092,ガミザミ８匹の討伐,가미자미 8마리 토벌
936428,1259789214,なし,없음
936432,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
936436,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
936440,1973678867,生態調査員,생태 조사원
936444,417340393,"ああ大変だ…。調査に行く時
必要になる火薬草を切らして
しまった…。
あれがないと火を起こすこと
ができず、凍えてしまう！
誰か火薬草と、できれば
起こした火を乗せられる
燃えない器になる物を
持ってきてくれないか！？","아아 큰일이다…. 조사하러 갈
때 필요한 화약초가 다
떨어지고 말았어…. 그게
없으면 불을 피울 수가
없어서, 얼어붙고 말아! 누가
화약초와, 가능하다면 피운
불을 올려놓을 수 있는 타지
않는 그릇이 될 물건을
가져다주지 않겠어!?"
936768,597657161,"≪Ｇ★１火山探索≫
静寂を乱す羽音","≪Ｇ★１화산 탐색≫
정적을 흐트러뜨리는 날갯소리"
936772,4280431566,燃石炭１個の納品,연석탄 1개 납품
936776,209934731,ランゴスタ１０匹の討伐,란고스타 １０마리 토벌
936780,1259789214,なし,없음
936784,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
936788,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
936792,756847777,遠方調査隊,원방 조사대
936796,2025746514,"火山の未調査地域から、
ランゴスタが大量に飛来して
付近に被害が出ている。
１匹なら大したことはないが、
奴らが集まった時は脅威だ。
調査のために燃石炭が必要
なのだが、採りに行けずに
困っている。何とか手に入れ
てはくれないだろうか。","화산의 미조사 지역에서,
란고스타가 대량으로 날아와서
인근에 피해가 나고 있다. 한
마리라면 별거 아니지만,
녀석들이 모이면 위협적이지.
조사를 위해 연석탄이
필요한데, 채취하러 가지 못해
곤란한 상황이다. 어떻게든
구해 주지 않겠나."
937120,763188426,"≪Ｇ★１火山探索≫
火山の恵み","≪Ｇ★１화산 탐색≫
화산의 은혜"
937124,1536942333,火薬岩２個の納品,화약암 2개 납품
937128,2701950032,ブルファンゴ８頭の討伐,불팡고 8마리 토벌
937132,1259789214,なし,없음
937136,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
937140,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
937144,1253890347,鍛冶屋の男,대장장이 남자
937148,2740182697,"仕事に使うための火薬岩が
無くなっちまったんだ！
アレがねえと仕事にならん。
手に入れてきてくれんか？
ついでと言ってはなんだが、
ブルファンゴの討伐も頼める
とありがたい。
奴らさえいなければ、俺が
直接取りに行けるからな！","일에 쓸 화약암이 다
떨어졌다니까! 그게 없으면
일이 안 돼. 좀 구해다 줄 수
있겠나? 겸사겸사 말하기는
그렇지만, 불팡고 토벌도
부탁할 수 있으면 고맙겠어.
그놈들만 없으면, 내가 직접
캐러 갈 수 있는데 말이야!"
937472,4215162565,"≪Ｇ★１火山探索≫
火山に群がる猛毒","≪Ｇ★１화산 탐색≫
화산에 모여드는 맹독"
937476,2143670900,イーオス１０頭の討伐,이오스 10마리 토벌
937480,4280431566,燃石炭１個の納品,연석탄 1개 납품
937484,1259789214,なし,없음
937488,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
937492,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
937496,1443785299,ギルド専属調査隊,길드 전속 조사대
937500,693852550,"火山へ調査に出ていた時に、
珍しい素材が手に入る場所を
見つけたんだ。
本格的に調査を進めようと
思ったんだが…そこに生息
するモンスターが、なかなか
手ごわくて困ってるんだ。
安全に調査を進めるために、
ちょっと頼まれてくれないか。","화산에 조사를 나갔을 때,
진귀한 소재를 얻을 수 있는
장소를 발견했다네.
본격적으로 조사를 진행하려고
했는데… 그곳에 서식하 는
몬스터가, 꽤나 만만치 않아서
곤란한 상황이라네. 안전하게
조사를 진행하기 위해, 좀
도와주지 않겠나."
937824,2536522045,"≪Ｇ★１森丘探索≫
絶佳に群れる青い影","≪Ｇ★１숲과 언덕 탐색≫
절경에 무리 짓는 푸른 그림자"
937828,4275447881,ランポス８頭の討伐,란포스 8마리 토벌
937832,442398395,飛竜の卵２個の納品,비룡의 알 2개 납품
937836,1259789214,なし,없음
937840,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
937844,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
937848,3883651109,明るい研究員の男,밝은 연구원 남자
937852,1398653418,"森丘でひどい目にあったよ！
未調査地域を歩いていたら、
突然後ろから青い影に
襲いかかられたんだ！
必死で逃げて、何とか帰って
くることはできたけど…
これじゃあ仕事にならないよ。
お願いだ。あいつらを
追い払ってくれ。","숲과 언덕에서 험한 꼴을
당했어! 미조사 지역을 걷고
있었더니, 갑자기 뒤에서 푸른
그림자에게 습격을 당했다고!
필사적으로 도망쳐서,
어떻게든 돌아올 수는
있었지만… 이래서는 일이 안
돼. 부탁이야. 저 녀석들을
쫓아내 줘."
938176,24700878,"≪Ｇ★１森丘探索≫
夜釣りで一興","≪Ｇ★１숲과 언덕 탐색≫
밤낚시로 한 흥취"
938180,968374494,サシミウオ１匹の納品,횟감용 생선 1마리 납품
938184,946219442,特産キノコ３個の納品,특산 버섯 ３개 납품
938188,1259789214,なし,없음
938192,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
938196,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
938200,3633813395,さすらいの釣り師,떠돌이 낚시꾼
938204,3914018260,"大型のモンスターばかり
追ってないで、たまには
釣りにでも興じてみる気は
ないか？月明かりの下で
釣り糸を垂らす…。
こんなに風流なことはねえ。
その後、釣った魚をつまみ
に一杯やれば言う事なしよ。
どうだいやってみるかい？","대형 몬스터만 쫓아다니지
말고, 가끔은 낚시에나 흥겨워
볼 생각은 없나? 달빛 아래서
낚싯줄을 드리운다…. 이보다
풍류로운 일은 없지. 그 후에,
낚은 물고기를 안주 삼아 한잔
걸치면 더 바랄 게 없다네.
어떤가, 해볼 텐가?"
938528,1904811292,"≪Ｇ★１森丘探索≫
森丘の恵み","≪Ｇ★１숲과 언덕 탐색≫
숲과 언덕의 은혜"
938532,378536244,特産キノコ１個の納品,특산버섯 1개 납품
938536,1500832701,モス８頭の討伐,모스 8마리 토벌
938540,1259789214,なし,없음
938544,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
938548,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
938552,3067250652,ハンターズギルド,헌터즈 길드
938556,1075090923,"調査を進めていたところ、
森丘でとても珍しい素材が取
れる場所があるとわかった。
これからすぐに現地へ調査へ
行こうかと思うんだけど、僕
が採集をしている間、護衛を
頼みたいんだ。無事帰ること
ができたら、お礼に採集した
素材を分けてあげるよ！","조사를 진행하던 중, 숲과
언덕에서 아주 진귀한 소재를
얻 을 수 있는 장소가 있다는
걸 알았어. 지금부터 바로
현지로 조사를 하러 가려고
하는데, 내 가 채집하는 동안,
호위를 부탁하고 싶어. 무사히
돌아올 수 있다면, 답례로
채집한 소재를 나눠줄게!"
938880,810824899,"≪Ｇ★１雪山探索≫
雪原に群れる藍白","≪Ｇ★１설산 탐색≫
설원에 무리 짓는 청백"
938884,486663013,フルベビアイス１個の納品,푸르베비아이스 1개 납품
938888,2087088030,ギアノス７頭の討伐,기아노스 7마리 토벌
938892,1259789214,なし,없음
938896,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
938900,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
938904,525732252,顔に傷のある男,얼굴에 상처가 있는 남자
938908,465870769,"雪山で食糧を集めていたんだ
が、突然ギアノスどもに襲わ
れて、仕留めた獲物を横取り
されてしまったんだ。
このままでは飢えてしまう…
すまないがフルベビアイスを
分けてはくれないだろうか。
あとギアノスの卵は採ろうと
思うなよ。
襲われても知らないぞ！","설산에서 식량을 모으고
있었는데, 갑자기
기아노스들에게 습격 당해서,
잡은 사냥감을 가로채이고
말았다네. 이대로는 굶주리고
말 거야… 미안하지만
푸르베비아이스를 나눠주지
않겠나. 그리고 기아노스의
알은 채취할 생각은 하지 마.
습격당해도 난 모른다!"
939232,1008798644,"≪Ｇ★１雪山探索≫
雪山の恵み","≪Ｇ★１설산 탐색≫
설산의 은혜"
939236,2230248193,ポポ１０頭の討伐,포포 10마리 토벌
939240,431525442,氷結晶３個の納品,빙결정 3개 납품
939244,1259789214,なし,없음
939248,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
939252,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
939256,3897884766,明朗な老人,명랑한 노인
939260,215519330,"雪山は寒くて厳しい環境じゃ
が、自然の恵みが溢れている
場所でもあるんじゃ。
特にポポの肉は栄養価も高い。
食糧を集めるため、ポポを
討伐して来てはくれんか。
そうじゃ。可能なら、
氷結晶も一緒に頼む。
いい調合の素材なのじゃ。","설산은 춥고 혹독한 환경이지
만, 자연의 은혜가 넘쳐흐르는
곳이기도 하지. 특히 포포의
고기는 영양가도 높다네.
식량을 모으기 위해, 포포를
토벌하고 와 주지 않겠나.
그렇지. 가능하다면, 빙결정도
함께 부탁하네. 좋은 조합
소재라네."
939584,474325435,"≪Ｇ★１雪山探索≫
頂を極めるもの","≪Ｇ★１설산 탐색≫
정상을 정복하는 자"
939588,2635613991,ギルドフラッグを山頂に設置,길드 깃발을 산 정상에 설치
939592,1118513087,アプトノス５頭の討伐,아프토노스 5마리 토벌
939596,1259789214,なし,없음
939600,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
939604,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
939608,3742282007,のんびりした男,느긋한 남자
939612,2612108380,"未調査地域の雪山を登ろうと
したのだが、ギルドから危険
だからと止められてしまった。
安全が確認できれば、許可し
てくれるということだが…。
誰か安全を確認して、頂上に
ギルドフラッグを設置して
くれないか？","미조사 지역인 설산을
오르려고 했는데, 길드로부터
위험하다며 저지당하고
말았다. 안전이 확인되면,
허가해 준다고는 하는데….
누가 안전을 확인하고, 정상에
길드 플래그를 설치해 주지
않겠나?"
939936,2729165919,"≪Ｇ★１砂漠探索≫
貴重な砂原の薬餌","≪Ｇ★１사막 탐색≫
귀중한 모래벌판의 약먹이"
939940,3916053754,ガレオス６頭の討伐,가레오스 6마리 토벌
939944,3040355306,サボテンの花１個の納品,선인장꽃 1개 납품
939948,1259789214,なし,없음
939952,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
939956,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
939960,2704121872,薬売りの老人,약장수 노인
939964,2744299781,"薬の材料を採りに、砂漠へ
行った時のことじゃ。
材料も集まってさあ帰ろうと
いう時に、ガレオスの群れと
遭遇しての。貴重な薬の
材料を奪われてまったんじゃ。
相応の依頼料は払う。
安全に採取を行えるよう、
奴らを討伐して来てくれんか。","약초 재료를 캐러 사막에 갔을
때의 일이라네. 재료도 다
모으고 이제 돌아가려던 차에,
가레오스 무리와 마주치고
말았어. 귀중한 약초 재료를
빼앗기고 말았다네. 상응하는
의뢰료는 지불하지. 안전하게
채집할 수 있도록, 놈들을
토벌해와 주게."
940288,3423919829,"≪Ｇ★１砂漠探索≫
砂漠の恵み","≪Ｇ★１ 사막 탐색≫
사막의 은혜"
940292,3462944173,百花サボテン１個の納品,백화선인장 １개 납품
940296,4222045338,ゲネポス１０頭の討伐,게네포스 10마리 토벌
940300,1259789214,なし,없음
940304,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
940308,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
940312,3067250652,ハンターズギルド,헌터즈 길드
940316,3825637258,"まだ調査の進められていない
砂漠で、珍しい素材を入手
できる場所があるらしい。
俺たちが直接調査に向かい、
真偽を確かめたいのだが…
夜の砂漠は厳しい環境だ。
ハンターの手を借りるしか
ない。誰か頼まれてくれんか。","아직 조사가 진행되지 않은
사막에, 희귀한 소재를 입수할
수 있는 곳이 있다는
모양이다. 우리가 직접
조사하러 가서 진위를
확인하고 싶지만… 밤의
사막은 가혹한 환경이라
헌터의 힘을 빌리는 수밖에
없다. 누구 좀 부탁받아 주지
않겠나?"
940640,3743739059,"≪Ｇ★１沼地探索≫
沼地の恵み","≪Ｇ★１ 늪지 탐색≫
늪지의 은혜"
940644,1439708156,アプトノス６頭の討伐,아프토노스 ６마리 토벌
940648,3281193662,黄金魚１匹の納品,황금어 １마리 납품
940652,1259789214,なし,없음
940656,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
940660,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
940664,3067250652,ハンターズギルド,헌터즈 길드
940668,1313274367,"沼地の未調査地域に行って
いただけるハンターを募集
しております。
今回の調査は生態の確認を
目的としておりますので、
生息するモンスターの討伐と、
できれば魚の納品をお願い
いたします。","늪지의 미조사 지역에 가 주실
헌터를 모집하고 있습니다.
이번 조사는 생태 확인을
목적으로하고 있으므로,
서식하는 몬스터의 토벌과
가능하다면 물고기 납품을
부탁드립니다."
940992,2342164326,"≪Ｇ★１沼地探索≫
水晶を守る赤の群れ","≪Ｇ★１ 늪지 탐색≫
수정을 지키는 붉은 무리"
940996,1215606443,白水晶の原石２個の納品,백수정 원석 ２개 납품
941000,3930616145,イーオス７頭の討伐,이오스 ７마리 토벌
941004,1259789214,なし,없음
941008,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
941012,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
941016,192452147,光り物好きの男,반짝이는 것을 좋아하는 남자
941020,1804915205,"もう嫌になっちゃうわ！
いつも白水晶の原石を採掘
している場所に、イーオスが
住み着いてしまったの！
これじゃ危なくって採掘に
行けないわ！　アタシの
代わりに採掘してきて頂戴！
ついでに奴らを追い払って
くれたら、御礼ははずむわよ。","아유, 정말 짜증나! 항상
백수정 원석을 채굴하던
장소에, 이오스가 눌러앉아
버렸지 뭐야! 이래서야
위험해서 채굴하러 갈 수가
없잖아! 나 대신 채굴 좀 해다
줘! 겸사겸사 그놈들을 쫓아내
주면, 사례는 두둑이
챙겨줄게."
941344,3553655519,"≪Ｇ★１沼地探索≫
桃毛たちの水場","≪Ｇ★１ 늪지 탐색≫
복숭아털들의 물가"
941348,378536244,特産キノコ１個の納品,특산버섯 1개 납품
941352,2124420188,コンガ７頭の討伐,콩가 ７마리 토벌
941356,1259789214,なし,없음
941360,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
941364,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
941368,3457651663,異臭を放つハンター,악취를 풍기는 헌터
941372,880691288,"全く、ひどい目にあったぜ！
沼地の未調査地域を探索して
いたんだが、コンガの群れに
遭遇してな。逃げ切る事は
できたんだが、奴らの放つ
強烈なニオイのおかげで
この様だ！もし沼地に行く
用があったら、ついでに
奴らを懲らしめておいてくれ。","아주 그냥, 제대로
당했다니까! 늪지의 미조사
지역을 탐색하고 있었는데,
콩가 무리와 마주치고 말았지.
도망치는 데는 성공했지만,
놈들이 풍기는 지독한 냄새
덕분에 이 꼴이라고! 혹시
늪지에 갈 일이 있으면,
겸사겸사 놈들 좀 혼내주고
와라."
941696,2751951966,"≪Ｇ★１密林探索≫
キノコ採りの名人","≪Ｇ★１ 밀림 탐색≫
버섯 채집의 달인"
941700,2261593196,モス９頭の討伐,모스 ９마리 토벌
941704,3571587049,厳選キノコ１個の納品,엄선버섯 １개 납품
941708,1259789214,なし,없음
941712,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
941716,1161211646,"３回力尽きる
タイムアップ","３회 기절
타임업"
941720,170847936,太った商人の男,뚱뚱한 상인 남자
941724,3477846019,"モスはキノコの匂いを敏感に
かぎ分け、正確に場所を探す
ことができるのだ。
これを利用して、何か商売が
できないかと考えていてね。
まずはモスの生態を知ってお
きたい。ちょっと頼まれては
くれないか？","모스는 버섯 냄새를 예민하게
구분해서, 정확하게 위치를
찾아낼 수 있다네.
이걸 이용해서 뭔가 장사를
할 수 없을까 생각하고 있지.
우선은 모스의 생태를 알아
두고 싶은데. 잠깐 부탁 좀
들어주지 않겠나?"
